County,Count Estimate,Rate Estimate,Median Household Income,State,Year,State Code,County Code,Id
Love County,1204,12.5,52662,OK,2014,40,085,52440
McClain County,3788,10.2,58392,OK,2014,40,087,52441
McCurtain County,6805,20.9,34964,OK,2014,40,089,52442
McIntosh County,4429,22.4,33450,OK,2014,40,091,52443
Major County,898,11.8,54107,OK,2014,40,093,52444
Marshall County,2858,18.0,38517,OK,2014,40,095,52445
Mayes County,7085,17.6,41806,OK,2014,40,097,52446
Murray County,2026,15.1,43783,OK,2014,40,099,52447
Muskogee County,14708,22.2,41015,OK,2014,40,101,52448
Noble County,1522,13.4,46874,OK,2014,40,103,52449
Nowata County,1660,16.1,39706,OK,2014,40,105,52450
Okfuskee County,2791,25.0,34172,OK,2014,40,107,52451
Oklahoma County,134346,17.9,48226,OK,2014,40,109,52452
Okmulgee County,8073,21.5,38183,OK,2014,40,111,52453
Osage County,7670,16.6,48014,OK,2014,40,113,52454
Ottawa County,6863,22.1,35580,OK,2014,40,115,52455
Pawnee County,2494,15.4,43476,OK,2014,40,117,52456
Payne County,17109,23.7,41037,OK,2014,40,119,52457
Pittsburg County,9134,21.7,39900,OK,2014,40,121,52458
Pontotoc County,6270,17.3,41423,OK,2014,40,123,52459
Pottawatomie County,11971,17.5,45710,OK,2014,40,125,52460
Pushmataha County,2538,23.1,32215,OK,2014,40,127,52461
Roger Mills County,459,12.3,56139,OK,2014,40,129,52462
Rogers County,8828,10.0,56465,OK,2014,40,131,52463
Seminole County,6114,24.7,35964,OK,2014,40,133,52464
Sequoyah County,11377,27.9,35592,OK,2014,40,135,52465
Stephens County,6779,15.5,42967,OK,2014,40,137,52466
Texas County,2887,13.6,49780,OK,2014,40,139,52467
Tillman County,1747,23.8,35274,OK,2014,40,141,52468
Tulsa County,91246,14.8,50507,OK,2014,40,143,52469
Wagoner County,7390,9.8,58921,OK,2014,40,145,52470
Washington County,7073,13.9,49056,OK,2014,40,147,52471
Washita County,1561,13.9,47391,OK,2014,40,149,52472
Woods County,1181,14.3,48831,OK,2014,40,151,52473
Woodward County,2495,12.3,56067,OK,2014,40,153,52474
Baker County,3232,20.6,38966,OR,2014,41,001,52475
Benton County,15545,18.9,54089,OR,2014,41,003,52476
Clackamas County,37450,9.5,65555,OR,2014,41,005,52477
Clatsop County,5672,15.4,45132,OR,2014,41,007,52478
Columbia County,5880,12.0,57517,OR,2014,41,009,52479
Coos County,12144,19.8,39956,OR,2014,41,011,52480
Crook County,3809,18.3,38155,OR,2014,41,013,52481
Curry County,3780,17.1,40524,OR,2014,41,015,52482
Deschutes County,22298,13.2,52387,OR,2014,41,017,52483
Douglas County,21001,19.9,41504,OR,2014,41,019,52484
Gilliam County,223,11.7,51978,OR,2014,41,021,52485
Grant County,1190,16.8,41304,OR,2014,41,023,52486
Harney County,1489,21.3,36340,OR,2014,41,025,52487
Hood River County,3298,14.6,54063,OR,2014,41,027,52488
Jackson County,37566,18.1,44835,OR,2014,41,029,52489
Jefferson County,4513,21.2,42753,OR,2014,41,031,52490
Josephine County,16921,20.6,37230,OR,2014,41,033,52491
Klamath County,14092,21.9,39234,OR,2014,41,035,52492
Lake County,1429,19.3,40328,OR,2014,41,037,52493
Lane County,64722,18.4,44976,OR,2014,41,039,52494
Lincoln County,8628,18.8,40226,OR,2014,41,041,52495
Linn County,22559,19.1,44358,OR,2014,41,043,52496
Malheur County,7756,28.7,35094,OR,2014,41,045,52497
Marion County,56064,17.7,48554,OR,2014,41,047,52498
Morrow County,1824,16.3,51839,OR,2014,41,049,52499
Multnomah County,141562,18.6,53519,OR,2014,41,051,52500
Polk County,10721,14.1,52626,OR,2014,41,053,52501
Sherman County,241,14.2,53277,OR,2014,41,055,52502
Tillamook County,4347,17.5,41662,OR,2014,41,057,52503
Umatilla County,13041,18.0,44780,OR,2014,41,059,52504
Union County,4418,17.7,44841,OR,2014,41,061,52505
Wallowa County,1063,15.8,39743,OR,2014,41,063,52506
Wasco County,4192,16.8,44010,OR,2014,41,065,52507
Washington County,69403,12.5,66315,OR,2014,41,067,52508
Wheeler County,315,23.3,33387,OR,2014,41,069,52509
Yamhill County,14772,15.4,52903,OR,2014,41,071,52510
Adams County,10492,10.8,60179,PA,2014,42,001,52511
Allegheny County,157151,13.1,52385,PA,2014,42,003,52512
Armstrong County,9259,13.8,44326,PA,2014,42,005,52513
Beaver County,19507,11.7,51041,PA,2014,42,007,52514
Bedford County,6544,13.6,46890,PA,2014,42,009,52515
Berks County,57336,14.3,55936,PA,2014,42,011,52516
Blair County,18367,15.0,43343,PA,2014,42,013,52517
Bradford County,7884,12.9,47242,PA,2014,42,015,52518
Bucks County,40794,6.6,77823,PA,2014,42,017,52519
Butler County,16152,8.9,60851,PA,2014,42,019,52520
Cambria County,20177,15.3,42703,PA,2014,42,021,52521
Cameron County,673,14.2,40257,PA,2014,42,023,52522
Carbon County,8227,13.0,49252,PA,2014,42,025,52523
Centre County,24881,17.9,51573,PA,2014,42,027,52524
Chester County,36496,7.3,85613,PA,2014,42,029,52525
Clarion County,5641,15.1,43202,PA,2014,42,031,52526
Clearfield County,12401,16.5,40230,PA,2014,42,033,52527
Clinton County,6416,17.4,44224,PA,2014,42,035,52528
Columbia County,8919,14.3,46938,PA,2014,42,037,52529
Crawford County,12421,14.9,43969,PA,2014,42,039,52530
Cumberland County,20894,9.1,62692,PA,2014,42,041,52531
Dauphin County,35668,13.4,52967,PA,2014,42,043,52532
Delaware County,59610,11.0,62867,PA,2014,42,045,52533
Elk County,3220,10.5,46965,PA,2014,42,047,52534
Erie County,43476,16.4,45476,PA,2014,42,049,52535
Fayette County,26438,20.2,36902,PA,2014,42,051,52536
Forest County,1099,21.9,37794,PA,2014,42,053,52537
Franklin County,17932,11.9,50434,PA,2014,42,055,52538
Fulton County,1925,13.3,48084,PA,2014,42,057,52539
Greene County,5718,16.5,49897,PA,2014,42,059,52540
Huntingdon County,6151,15.1,44531,PA,2014,42,061,52541
Indiana County,13966,17.0,42611,PA,2014,42,063,52542
Jefferson County,5807,13.3,43810,PA,2014,42,065,52543
Juniata County,3001,12.3,48944,PA,2014,42,067,52544
Lackawanna County,31412,15.4,45098,PA,2014,42,069,52545
Lancaster County,54499,10.5,57369,PA,2014,42,071,52546
Lawrence County,11441,13.2,44903,PA,2014,42,073,52547
Lebanon County,14442,10.9,53861,PA,2014,42,075,52548
Lehigh County,44744,12.8,58283,PA,2014,42,077,52549
Luzerne County,48547,15.8,44222,PA,2014,42,079,52550
Lycoming County,17789,16.0,45211,PA,2014,42,081,52551
Mc Kean County,6544,16.6,44723,PA,2014,42,083,52552
Mercer County,15793,14.6,43559,PA,2014,42,085,52553
Mifflin County,7490,16.3,40957,PA,2014,42,087,52554
Monroe County,21663,13.3,59492,PA,2014,42,089,52555
Montgomery County,56743,7.1,79576,PA,2014,42,091,52556
Montour County,2003,11.2,54547,PA,2014,42,093,52557
Northampton County,29019,10.0,61510,PA,2014,42,095,52558
Northumberland County,14358,15.9,40429,PA,2014,42,097,52559
Perry County,3919,8.7,54920,PA,2014,42,099,52560
Philadelphia County,389485,25.8,39037,PA,2014,42,101,52561
Pike County,5893,10.6,58375,PA,2014,42,103,52562
Potter County,2427,14.3,40323,PA,2014,42,105,52563
Schuylkill County,18623,13.5,43169,PA,2014,42,107,52564
Snyder County,4956,13.1,49117,PA,2014,42,109,52565
Somerset County,9641,13.5,45706,PA,2014,42,111,52566
Sullivan County,894,14.4,44191,PA,2014,42,113,52567
Susquehanna County,5301,12.8,49552,PA,2014,42,115,52568
Tioga County,6551,16.3,47360,PA,2014,42,117,52569
Union County,4839,13.4,47996,PA,2014,42,119,52570
Venango County,8528,16.2,43810,PA,2014,42,121,52571
Warren County,5631,14.1,44651,PA,2014,42,123,52572
Washington County,21640,10.7,55796,PA,2014,42,125,52573
Wayne County,6610,13.9,48663,PA,2014,42,127,52574
Westmoreland County,35717,10.1,53536,PA,2014,42,129,52575
Wyoming County,2993,10.9,55882,PA,2014,42,131,52576
York County,44232,10.2,58471,PA,2014,42,133,52577
Bristol County,3696,8.0,68246,RI,2014,44,001,52578
Kent County,15259,9.3,61923,RI,2014,44,003,52579
Newport County,7566,9.5,69203,RI,2014,44,005,52580
Providence County,110850,18.3,47278,RI,2014,44,007,52581
Washington County,12453,10.4,70705,RI,2014,44,009,52582
Abbeville County,5178,21.4,35525,SC,2014,45,001,52583
Aiken County,26875,16.6,48537,SC,2014,45,003,52584
Allendale County,3328,39.9,25530,SC,2014,45,005,52585
Anderson County,31752,16.7,43124,SC,2014,45,007,52586
Bamberg County,4209,29.7,30349,SC,2014,45,009,52587
Barnwell County,5843,27.0,32205,SC,2014,45,011,52588
Beaufort County,22025,12.9,55427,SC,2014,45,013,52589
Berkeley County,26592,13.7,52436,SC,2014,45,015,52590
Calhoun County,2841,19.3,41209,SC,2014,45,017,52591
Charleston County,62336,16.8,52752,SC,2014,45,019,52592
Cherokee County,12295,22.3,38947,SC,2014,45,021,52593
Chester County,7209,22.5,37537,SC,2014,45,023,52594
Chesterfield County,11991,26.4,34949,SC,2014,45,025,52595
Clarendon County,8793,27.0,32268,SC,2014,45,027,52596
Colleton County,8566,23.0,35558,SC,2014,45,029,52597
Darlington County,16800,25.3,35640,SC,2014,45,031,52598
Dillon County,9141,29.8,30516,SC,2014,45,033,52599
Dorchester County,18717,12.8,56388,SC,2014,45,035,52600
Edgefield County,4122,17.5,44129,SC,2014,45,037,52601
Fairfield County,5231,23.1,35490,SC,2014,45,039,52602
Florence County,26454,19.5,42232,SC,2014,45,041,52603
Georgetown County,11811,19.6,44283,SC,2014,45,043,52604
Greenville County,69140,14.7,49659,SC,2014,45,045,52605
Greenwood County,14844,22.1,38878,SC,2014,45,047,52606
Hampton County,4469,23.8,33644,SC,2014,45,049,52607
Horry County,52066,17.6,42830,SC,2014,45,051,52608
Jasper County,6285,24.5,37715,SC,2014,45,053,52609
Kershaw County,10894,17.4,45411,SC,2014,45,055,52610
Lancaster County,15925,19.7,44854,SC,2014,45,057,52611
Laurens County,13557,21.1,38268,SC,2014,45,059,52612
Lee County,4548,27.8,31510,SC,2014,45,061,52613
Lexington County,37932,13.8,54098,SC,2014,45,063,52614
McCormick County,2105,24.6,38694,SC,2014,45,065,52615
Marion County,9517,30.1,32283,SC,2014,45,067,52616
Marlboro County,7700,31.4,31170,SC,2014,45,069,52617
Newberry County,7084,19.4,42000,SC,2014,45,071,52618
Oconee County,12986,17.5,39548,SC,2014,45,073,52619
Orangeburg County,26705,30.8,31382,SC,2014,45,075,52620
Pickens County,22174,19.5,41375,SC,2014,45,077,52621
Richland County,59816,16.1,49782,SC,2014,45,079,52622
Saluda County,4072,20.6,42286,SC,2014,45,081,52623
Spartanburg County,50359,17.7,44050,SC,2014,45,083,52624
Sumter County,24393,23.2,37906,SC,2014,45,085,52625
Union County,5376,19.6,37501,SC,2014,45,087,52626
Williamsburg County,8838,28.3,29609,SC,2014,45,089,52627
York County,35172,14.6,54196,SC,2014,45,091,52628
Aurora County,287,10.8,50896,SD,2014,46,003,52629
Beadle County,2685,15.1,49583,SD,2014,46,005,52630
Bennett County,1182,34.8,34326,SD,2014,46,007,52631
Bon Homme County,848,15.2,47987,SD,2014,46,009,52632
Brookings County,4230,14.1,52930,SD,2014,46,011,52633
Brown County,4375,11.8,53150,SD,2014,46,013,52634
Brule County,769,14.8,47224,SD,2014,46,015,52635
Buffalo County,841,40.7,21658,SD,2014,46,017,52636
Butte County,1605,15.8,41446,SD,2014,46,019,52637
Campbell County,129,9.4,49895,SD,2014,46,021,52638
Charles Mix County,2128,24.0,41395,SD,2014,46,023,52639
Clark County,474,13.8,48024,SD,2014,46,025,52640
Clay County,2941,24.9,43453,SD,2014,46,027,52641
Codington County,2848,10.3,52892,SD,2014,46,029,52642
Corson County,1612,38.6,31420,SD,2014,46,031,52643
Custer County,876,10.7,51244,SD,2014,46,033,52644
Davison County,2351,12.3,48675,SD,2014,46,035,52645
Day County,888,16.3,43305,SD,2014,46,037,52646
Deuel County,430,10.1,51246,SD,2014,46,039,52647
Dewey County,1535,27.2,34936,SD,2014,46,041,52648
Douglas County,330,11.6,49251,SD,2014,46,043,52649
Edmunds County,397,10.5,57148,SD,2014,46,045,52650
Fall River County,1135,17.0,42007,SD,2014,46,047,52651
Faulk County,288,13.2,46633,SD,2014,46,049,52652
Grant County,725,10.0,52816,SD,2014,46,051,52653
Gregory County,761,18.3,36836,SD,2014,46,053,52654
Haakon County,217,12.0,43699,SD,2014,46,055,52655
Hamlin County,607,10.4,53944,SD,2014,46,057,52656
Hand County,329,10.0,51201,SD,2014,46,059,52657
Hanson County,260,8.1,61945,SD,2014,46,061,52658
Harding County,137,11.2,49220,SD,2014,46,063,52659
Hughes County,1853,11.0,58340,SD,2014,46,065,52660
Hutchinson County,884,13.2,48879,SD,2014,46,067,52661
Hyde County,137,10.1,49184,SD,2014,46,069,52662
Jackson County,1097,33.9,31922,SD,2014,46,071,52663
Jerauld County,283,14.9,48773,SD,2014,46,073,52664
Jones County,127,13.1,44876,SD,2014,46,075,52665
Kingsbury County,498,10.1,51837,SD,2014,46,077,52666
Lake County,1102,9.5,53175,SD,2014,46,079,52667
Lawrence County,3240,13.6,45945,SD,2014,46,081,52668
Lincoln County,2204,4.3,79857,SD,2014,46,083,52669
Lyman County,953,24.9,40639,SD,2014,46,085,52670
McCook County,545,10.0,57741,SD,2014,46,087,52671
McPherson County,384,17.0,38469,SD,2014,46,089,52672
Marshall County,540,12.0,50155,SD,2014,46,091,52673
Meade County,2712,10.4,54771,SD,2014,46,093,52674
Mellette County,679,33.2,34237,SD,2014,46,095,52675
Miner County,280,12.4,49159,SD,2014,46,097,52676
Minnehaha County,20429,11.5,55107,SD,2014,46,099,52677
Moody County,772,12.3,53654,SD,2014,46,101,52678
Pennington County,14908,14.1,48379,SD,2014,46,103,52679
Perkins County,453,15.2,39936,SD,2014,46,105,52680
Potter County,251,11.0,52758,SD,2014,46,107,52681
Roberts County,2074,20.4,45911,SD,2014,46,109,52682
Sanborn County,329,14.7,46281,SD,2014,46,111,52683
Shannon County,7398,52.2,27244,SD,2014,46,113,52684
Spink County,738,11.7,48125,SD,2014,46,115,52685
Stanley County,263,8.8,67172,SD,2014,46,117,52686
Sully County,91,6.3,59879,SD,2014,46,119,52687
Todd County,4671,47.4,27481,SD,2014,46,121,52688
Tripp County,1068,19.9,40545,SD,2014,46,123,52689
Turner County,830,10.2,55708,SD,2014,46,125,52690
Union County,937,6.3,72041,SD,2014,46,127,52691
Walworth County,849,15.9,41831,SD,2014,46,129,52692
Yankton County,2849,13.8,47363,SD,2014,46,135,52693
Ziebach County,1257,44.6,32025,SD,2014,46,137,52694
Anderson County,11583,15.6,46689,TN,2014,47,001,52695
Bedford County,8789,19.1,42252,TN,2014,47,003,52696
Benton County,3420,21.4,34382,TN,2014,47,005,52697
Bledsoe County,3375,28.5,34948,TN,2014,47,007,52698
Blount County,18270,14.7,47175,TN,2014,47,009,52699
Bradley County,17552,17.5,43065,TN,2014,47,011,52700
Campbell County,8908,22.7,33333,TN,2014,47,013,52701
Cannon County,2225,16.4,41068,TN,2014,47,015,52702
Carroll County,5664,20.8,36627,TN,2014,47,017,52703
Carter County,13567,24.6,34354,TN,2014,47,019,52704
Cheatham County,5000,12.7,51475,TN,2014,47,021,52705
Chester County,3228,20.1,40980,TN,2014,47,023,52706
Claiborne County,7248,24.0,33640,TN,2014,47,025,52707
Clay County,1837,24.0,30744,TN,2014,47,027,52708
Cocke County,9733,27.8,30860,TN,2014,47,029,52709
Coffee County,8892,16.8,45235,TN,2014,47,031,52710
Crockett County,2740,19.0,37853,TN,2014,47,033,52711
Cumberland County,9477,16.6,40839,TN,2014,47,035,52712
Davidson County,128113,19.9,48195,TN,2014,47,037,52713
Decatur County,2266,19.9,37417,TN,2014,47,039,52714
DeKalb County,3797,20.1,38595,TN,2014,47,041,52715
Dickson County,7143,14.3,45914,TN,2014,47,043,52716
Dyer County,7324,19.6,43425,TN,2014,47,045,52717
Fayette County,5678,14.7,56573,TN,2014,47,047,52718
Fentress County,4956,28.1,30299,TN,2014,47,049,52719
Franklin County,6493,16.5,43851,TN,2014,47,051,52720
Gibson County,9425,19.5,37498,TN,2014,47,053,52721
Giles County,4749,16.9,41326,TN,2014,47,055,52722
Grainger County,4954,21.9,35704,TN,2014,47,057,52723
Greene County,11768,17.7,36740,TN,2014,47,059,52724
Grundy County,3442,26.1,28086,TN,2014,47,061,52725
Hamblen County,14496,23.4,37410,TN,2014,47,063,52726
Hamilton County,54383,15.9,48380,TN,2014,47,065,52727
Hancock County,1915,29.5,27323,TN,2014,47,067,52728
Hardeman County,5595,25.3,35321,TN,2014,47,069,52729
Hardin County,5536,21.7,36285,TN,2014,47,071,52730
Hawkins County,10987,19.6,39506,TN,2014,47,073,52731
Haywood County,4428,24.7,35470,TN,2014,47,075,52732
Henderson County,5297,19.1,39303,TN,2014,47,077,52733
Henry County,6477,20.5,37151,TN,2014,47,079,52734
Hickman County,4596,20.2,37443,TN,2014,47,081,52735
Houston County,1547,19.1,39753,TN,2014,47,083,52736
Humphreys County,3143,17.6,42837,TN,2014,47,085,52737
Jackson County,2649,23.4,35379,TN,2014,47,087,52738
Jefferson County,9061,17.8,41235,TN,2014,47,089,52739
Johnson County,4231,26.4,31330,TN,2014,47,091,52740
Knox County,77218,17.7,47199,TN,2014,47,093,52741
Lake County,2141,41.9,28524,TN,2014,47,095,52742
Lauderdale County,6102,24.8,33595,TN,2014,47,097,52743
Lawrence County,9080,21.8,34614,TN,2014,47,099,52744
Lewis County,2377,20.3,36255,TN,2014,47,101,52745
Lincoln County,5495,16.5,41802,TN,2014,47,103,52746
Loudon County,6802,13.6,53945,TN,2014,47,105,52747
McMinn County,8943,17.4,39528,TN,2014,47,107,52748
McNairy County,6060,23.5,34882,TN,2014,47,109,52749
Macon County,4373,19.3,36886,TN,2014,47,111,52750
Madison County,19635,20.9,43113,TN,2014,47,113,52751
Marion County,5779,20.6,40766,TN,2014,47,115,52752
Marshall County,4787,15.5,42839,TN,2014,47,117,52753
Maury County,13026,15.5,51303,TN,2014,47,119,52754
Meigs County,2400,20.8,34801,TN,2014,47,121,52755
Monroe County,9181,20.6,37392,TN,2014,47,123,52756
Montgomery County,25803,13.9,50935,TN,2014,47,125,52757
Moore County,774,12.5,50358,TN,2014,47,127,52758
Morgan County,4492,23.4,36390,TN,2014,47,129,52759
Obion County,6348,20.8,40683,TN,2014,47,131,52760
Overton County,4097,18.9,35884,TN,2014,47,133,52761
Perry County,1813,23.6,33776,TN,2014,47,135,52762
Pickett County,968,19.2,31996,TN,2014,47,137,52763
Polk County,3331,20.3,36643,TN,2014,47,139,52764
Putnam County,14844,20.8,37693,TN,2014,47,141,52765
Rhea County,6954,22.0,37952,TN,2014,47,143,52766
Roane County,9418,18.0,43269,TN,2014,47,145,52767
Robertson County,8976,13.4,52640,TN,2014,47,147,52768
Rutherford County,41601,14.7,53799,TN,2014,47,149,52769
Scott County,5298,24.5,31397,TN,2014,47,151,52770
Sequatchie County,2699,18.7,44111,TN,2014,47,153,52771
Sevier County,16582,17.7,39905,TN,2014,47,155,52772
Shelby County,211505,23.0,44015,TN,2014,47,157,52773
Smith County,2813,15.0,43659,TN,2014,47,159,52774
Stewart County,2296,17.5,41590,TN,2014,47,161,52775
Sullivan County,28608,18.5,38840,TN,2014,47,163,52776
Sumner County,19349,11.3,58291,TN,2014,47,165,52777
Tipton County,9296,15.4,52339,TN,2014,47,167,52778
Trousdale County,1374,17.5,40251,TN,2014,47,169,52779
Unicoi County,3541,20.1,37632,TN,2014,47,171,52780
Union County,4266,22.6,37453,TN,2014,47,173,52781
Van Buren County,1137,20.6,34884,TN,2014,47,175,52782
Warren County,7468,19.0,36942,TN,2014,47,177,52783
Washington County,20388,16.7,43212,TN,2014,47,179,52784
Wayne County,3430,23.3,33573,TN,2014,47,181,52785
Weakley County,6893,21.5,36205,TN,2014,47,183,52786
White County,5652,21.9,35400,TN,2014,47,185,52787
Williamson County,11420,5.6,97936,TN,2014,47,187,52788
Wilson County,12458,10.1,60955,TN,2014,47,189,52789
Anderson County,8970,20.4,42471,TX,2014,48,001,52790
Andrews County,1858,10.7,66878,TX,2014,48,003,52791
Angelina County,15136,17.9,42128,TX,2014,48,005,52792
Aransas County,4280,17.5,44551,TX,2014,48,007,52793
Archer County,822,9.4,58867,TX,2014,48,009,52794
Armstrong County,208,11.0,55177,TX,2014,48,011,52795
Atascosa County,7988,16.9,52785,TX,2014,48,013,52796
Austin County,3243,11.2,58792,TX,2014,48,015,52797
Bailey County,1348,19.9,36821,TX,2014,48,017,52798
Bandera County,2782,13.5,50107,TX,2014,48,019,52799
Bastrop County,11069,14.7,52886,TX,2014,48,021,52800
Baylor County,643,18.3,36027,TX,2014,48,023,52801
Bee County,6261,24.9,40680,TX,2014,48,025,52802
Bell County,45622,14.2,51048,TX,2014,48,027,52803
Bexar County,331898,18.3,50699,TX,2014,48,029,52804
Blanco County,1283,12.0,57177,TX,2014,48,031,52805
Borden County,67,10.3,61750,TX,2014,48,033,52806
Bosque County,2616,15.0,44397,TX,2014,48,035,52807
Bowie County,17526,20.1,41883,TX,2014,48,037,52808
Brazoria County,32543,9.9,73788,TX,2014,48,039,52809
Brazos County,51540,26.4,41641,TX,2014,48,041,52810
Brewster County,1262,13.8,40179,TX,2014,48,043,52811
Briscoe County,256,16.7,42139,TX,2014,48,045,52812
Brooks County,2305,32.4,27875,TX,2014,48,047,52813
Brown County,6285,17.5,41316,TX,2014,48,049,52814
Burleson County,2752,16.2,48140,TX,2014,48,051,52815
Burnet County,6028,14.0,53203,TX,2014,48,053,52816
Caldwell County,6099,16.0,47227,TX,2014,48,055,52817
Calhoun County,3740,17.3,46705,TX,2014,48,057,52818
Callahan County,2177,16.3,40796,TX,2014,48,059,52819
Cameron County,143568,34.5,32215,TX,2014,48,061,52820
Camp County,2991,23.9,37801,TX,2014,48,063,52821
Carson County,513,8.6,58425,TX,2014,48,065,52822
Cass County,5707,19.1,39256,TX,2014,48,067,52823
